"id","name","identifier","type","address","maps","date_joined","date_created","date_updated","razon_social"
"343","CIERVO","T043","LOCAL","toreo ,Lte 1 ,Mza 34 ,FRACC. LA PRADERA ,76269 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/NiNvjkbenwXFMrfMA","2023-09-13","2024-10-03 23:26:32.424153+00","2023-09-13 08:31:44.709205+00","ASTURIANO"
"344","HOMEX","T042","LOCAL","HACIENDA EL PROGRESO ,444 , ,HACIENDA SANTA ROSA ,76220 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/fjhj4KaUz7n4vXTKA","2023-09-13","2024-10-03 23:26:31.90441+00","2023-09-13 08:31:44.784868+00","ASTURIANO"
"345","MONTENEGRO 2","T041","LOCAL","BOULEVARD MONTENEGRO ,5201 ,1 ,COL. MONTENEGRO , ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/2PkRNcTYEb1L1TKSA","2023-09-13","2024-10-03 23:26:32.165429+00","2023-09-13 08:31:44.861202+00","ASTURIANO"
"346","BELEN 2","T040","LOCAL","PINO ,2111 , ,FRACC. PUERTA DE BELÉN ,76140 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/MYWJ1TtTBk32","2023-09-13","2024-10-03 23:26:32.489271+00","2023-09-13 08:31:44.932827+00","ASTURIANO"
"347","CHOLES","T039","LOCAL","CHOLES ,231 , ,COL. CERRITO COLORADO ,76116 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/RcJEHKKpHBzm49YC7","2023-09-13","2024-10-03 23:26:31.192846+00","2023-09-13 08:31:45.00089+00","ASTURIANO"
"348","BALVANERA 2","T037","LOCAL","PASEO DE LA CONCHA ,500 ,A ,FRACC. FUENTES DE BALVANERA , ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/ympUthUyfFK673R28","2023-09-13","2024-10-03 23:26:25.251232+00","2023-09-13 08:31:45.070976+00","ASTURIANO"
"349","MONTENEGRO","T036","LOCAL","HACIENDA DEL RÍO ,701 , ,COL. HACIENDA SANTA ROSA ,76220 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/u7a3RSkpBs1RcTzw7","2023-09-13","2024-10-03 23:26:31.77522+00","2023-09-13 08:31:45.145013+00","ASTURIANO"
"350","CASA BLANCA","T034","LOCAL","CALLE 3 ,304 , ,COL. LOMAS DE CASA BLANCA ,76080 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/oby8vVqv2JwNcxheA","2023-09-13","2024-10-03 23:26:31.063352+00","2023-09-13 08:31:45.22347+00","ASTURIANO"
"351","JURIQUILLA 2","T033","LOCAL","BOULEVARD JURICA DE LA CAMPANA ,1042 , ,FRACC. RESIDENCIAL JURIQUILLA ,76230 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/BUpknqR3Vjz","2023-09-13","2024-10-03 23:26:28.466783+00","2023-09-13 08:31:45.296193+00","ASTURIANO"
"352","PORTAL DE SAMANIEGO","T032","LOCAL","PORTAL DE LA ALEGRÍA ,403 , ,COL. VILLAS DE SANTIAGO ,76148 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/T8JbNY9uA6Ktn47n6","2023-09-13","2024-10-03 23:26:32.75138+00","2023-09-13 08:31:45.374464+00","ASTURIANO"
"353","LA PRADERA","T031","LOCAL","AV. ANTÍLOPE ,5 ,Lte 1 Mza 15 ,FRACC. LA PRADERA ,76269 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/n3J3UtXgyNHAr1XGA","2023-09-13","2024-10-03 23:26:31.580719+00","2023-09-13 08:31:45.457472+00","ASTURIANO"
"354","SANTA BARBARA","T030","LOCAL","IGNACIO COMONFORT ,19 , ,COL. SANTA BÁRBARA 1ERA SECCIÓN ,76900 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/MTBcJdkWxSK2","2023-09-13","2024-10-03 23:26:31.710101+00","2023-09-13 08:31:45.530896+00","ASTURIANO"
"355","SAN MIGUEL","T029","LOCAL","SAN DANIEL ,5373 , ,SAN MIGUEL 2A ETAPA ,76118 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/bjEtKBH2JGLsA3wWA","2023-09-13","2024-10-03 23:26:31.127984+00","2023-09-13 08:31:45.608815+00","ASTURIANO"
"356","TLATELOLCO","T028","LOCAL","SANTIAGO TLATELOLCO ,345 , ,JARDINES DE SANTIAGO ,76148 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/PKjgyY3NhX8StQki8","2023-09-13","2024-10-03 23:26:32.622315+00","2023-09-13 08:31:45.679481+00","ASTURIANO"
"357","ZARAGOZA","T027","LOCAL","ZARAGOZA PTE. ,1 , ,COL. CENTRO ,76000 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/EyLQd84NFXZZoVSN8","2023-09-13","2024-10-03 23:26:31.839093+00","2023-09-13 08:31:45.753549+00","ASTURIANO"
"358","VILLAS DE SANTIAGO","T026","LOCAL","SANTIAGO DE QUERÉTARO ,169 , ,COL. JARDINES DE SANTIAGO ,76148 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/ezduCoaykF52","2023-09-13","2024-10-03 23:26:24.277403+00","2023-09-13 08:31:45.828601+00","ASTURIANO"
"359","TEJEDA","T025","LOCAL","PASEO TEJEDA ,199 , ,COL. TEJEDA ,76190 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/M4kxBxWXooq4LL7f9","2023-09-13","2024-10-03 23:26:31.257583+00","2023-09-13 08:31:45.897634+00","ASTURIANO"
"360","SAN PEDRITO PEÑUELAS","T024","LOCAL","AV. PIE DE LA CUESTA ,2121 , ,LOMAS DE SAN PEDRITO ,76148 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/SnAt3X9t6h1oAuTq5","2023-09-13","2024-10-03 23:26:31.645553+00","2023-09-13 08:31:45.968736+00","ASTURIANO"
"361","REFORMA","T022","LOCAL","BOULEVARD DE LAS AMERICAS ,301 , ,COL. REFORMA AGRARIA ,76080 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/PCpkc2fu6T12","2023-09-13","2024-10-03 23:26:32.100894+00","2023-09-13 08:31:46.042024+00","ASTURIANO"
"362","PLATEROS 1","T021","LOCAL","PLATEROS ,101 , ,COL. SAN PEDRITO PEÑUELAS ,76148 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/z4SkHCBxwPM2","2023-09-13","2024-10-03 23:26:32.036098+00","2023-09-13 08:31:46.117604+00","ASTURIANO"
"363","PARNASO","T020","LOCAL","MONTE SION ,525 , ,COL. LA LOMA ,76168 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/d3U81vbmjJYVGayM9","2023-09-13","2024-10-03 23:26:32.880239+00","2023-09-13 08:31:46.192598+00","ASTURIANO"
"364","MILITAR","T019","LOCAL","SIERRA ORIENTAL ,1 , ,COL. LA SIERRITA ,76137 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/FXS5fSybRpXEAYry6","2023-09-13","2024-10-03 23:26:31.452165+00","2023-09-13 08:31:46.272113+00","ASTURIANO"
"365","LOMAS DEL MARQUEZ 1","T018","LOCAL","AV. PASEO DE LA REFORMA ,148 ,3 ,FRACC. LOMAS DEL MARQUÉS ,76146 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/6BZE2WPUsNK2","2023-09-13","2024-10-03 23:26:32.294684+00","2023-09-13 08:31:46.351418+00","ASTURIANO"
"366","LOMA BONITA","T017","LOCAL","POPOCATÉPETL ,521 , ,COL. LOMA BONITA ,76049 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/naYVk3PmQoqmv5Gj9","2023-09-13","2024-10-03 23:26:32.687005+00","2023-09-13 08:31:46.426327+00","ASTURIANO"
"367","LA LUZ","T016","LOCAL","AD. DE LA LUZ ,1507 , ,COL. CERRITO COLORADO ,76116 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/8ADqqC1bWTE2","2023-09-13","2024-10-03 23:26:30.999114+00","2023-09-13 08:31:46.499057+00","ASTURIANO"
"368","JARDINES","T014","LOCAL","HACIENDA GRANDE ,902 , ,COL. JARDINES DE LA HACIENDA ,76180 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/1XiNSw6Fuap","2023-09-13","2024-10-03 23:26:23.24138+00","2023-09-13 08:31:46.56663+00","ASTURIANO"
"369","GEOPLAZAS","T013","LOCAL","AV. BEGONIAS ,1802 , ,FRACC. GEO PLAZAS ,76116 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/Ra7x6xbQ4ewoD63j9","2023-09-13","2024-10-03 23:26:31.516292+00","2023-09-13 08:31:46.635264+00","ASTURIANO"
"370","FELIPE ANGELES","T012","LOCAL","FELIPE ÁNGELES ,21 ,B ,COL. SANTA CATARINA ,76157 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/YxhSdLFRpk9Zv7BN9","2023-09-13","2024-10-03 23:26:32.946758+00","2023-09-13 08:31:46.704811+00","ASTURIANO"
"371","ESPERANZA","T011","LOCAL","POPOCATÉPETL ,108 , ,COL. LOMA BONITA ,76049 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/EszeKbxJG9cCDzdp9","2023-09-13","2024-10-03 23:26:33.013871+00","2023-09-13 08:31:46.78025+00","ASTURIANO"
"372","EL CARMEN","T010","LOCAL","LIMONES ,102_28 , ,LA HUERTA ,76114 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/kA8mVUqYwx8vQewN9","2023-09-13","2024-10-03 23:26:26.231197+00","2023-09-13 08:31:46.863478+00","ASTURIANO"
"373","CORREGIDORA","T009","LOCAL","PROL. CORREGIDORA NTE. ,355 , ,COL. LINDA VISTA ,76168 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/dsrhvkzbTwhsXenc7","2023-09-13","2024-10-03 23:26:33.214074+00","2023-09-13 08:31:46.936492+00","ASTURIANO"
"374","CONSTITUYENTES","T008","LOCAL","AV. CONSTITUYENTES OTE. ,5 , ,COL. SEGUNDA DE HIDALGO ,76057 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/DQUmkbTsoJJMYxFD8","2023-09-13","2024-10-03 23:26:33.602307+00","2023-09-13 08:31:47.004982+00","ASTURIANO"
"375","COLINAS","T007","LOCAL","C. TARAUMARAS ,4001 , ,COL. CERRITO COLORADO ,76116 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/YF8X2XAVF1Ybu8fYA","2023-09-13","2024-10-03 23:26:34.659789+00","2023-09-13 08:31:47.073039+00","ASTURIANO"
"376","CAMPANAS","T006","LOCAL","PASEO DE LAS CAMPANAS ,103 , ,COL. EX HACIENDA SANTA ANA ,76116 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/qVYT7FnPqAoC5eBD6","2023-09-13","2024-10-03 23:26:33.731724+00","2023-09-13 08:31:47.147475+00","ASTURIANO"
"377","CAMINO REAL","T005","LOCAL","CAMINO DORADO ,3 , ,COL. CAMINO REAL ,76905 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/LoYXyt293W3Rn6bG6","2023-09-13","2024-10-03 23:26:34.854246+00","2023-09-13 08:31:47.215512+00","ASTURIANO"
"378","BELEN","T004","LOCAL","CALZADA DE BELÉN ,109 ,1 ,SAN PEDRITO PEÑUELAS II ,76148 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/2kxeUimC4zfSnkbEA","2023-09-13","2024-10-03 23:26:23.889632+00","2023-09-13 08:31:47.290492+00","ASTURIANO"
"379","BALVANERA 1","T003","LOCAL","CTO ÁRTIGAS ,133 ,A ,FUENTES DE BALVANERA ,38180 ,CORREGIDORA ,QUERÉTARO","https://goo.gl/maps/teyQBKC34q1sfEgt5","2023-09-13","2024-10-03 23:26:34.984014+00","2023-09-13 08:31:47.368585+00","ASTURIANO"
"380","ALFALFARES","T002","LOCAL","CAMINO A SAN PEDRO MARTIR ,234 , ,LA HUERTA ,76114 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/3B514mZ35LhxLjEB7","2023-09-13","2024-10-03 23:26:23.95381+00","2023-09-13 08:31:47.442482+00","ASTURIANO"
"381","ANDES","T001","LOCAL","CORDILLERA DE LOS ANDES ,2001 , ,COLINAS DEL PONIENTE ,76116 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/64QLgzr18b7UazJy8","2023-09-13","2024-10-03 23:26:28.399636+00","2023-09-13 08:31:47.516483+00","ASTURIANO"
"382","REMOLQUE","T333","LOCAL","AV. DE LAS TORRES ,S/N , ,COLINAS DEL CIMATARIO ,76090 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/fWmoYzKJNGwfahTK8","2023-09-13","2024-10-03 23:26:33.927345+00","2023-09-13 08:31:47.584482+00","ASTURIANO"
"383","SANTA CATARINA","T287","LOCAL","CARRETERA  QUERETARO- SAN LUIS POTOSI , , ,SANTA CATARINA, SANTA ROSA JAUREGUI ,76220 ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/5go5SpdXem3WppdYA","2023-09-13","2024-10-03 23:26:33.79669+00","2023-09-13 08:31:47.659476+00","ASTURIANO"
"384","JESUS MARIA","T446","SEMIFORANEA","AMAPOLA ,20 , , ,76249 ,EL MARQUÉS ,QUERÉTARO","https://maps.google.com/maps?q=20.621538162231445%2C-100.25576782226562&z=17&hl=es","2023-09-13","2024-10-03 23:26:34.393522+00","2023-09-13 08:31:47.726864+00","ASTURIANO"
"385","CHICHIMEQUILLAS 2","T422","SEMIFORANEA","CARRETERA 500 ,S/N , ,CHICHIMEQUILLAS , ,QUERÉTARO ,QUERÉTARO","https://goo.gl/maps/ZW8XfHQa5uRPXAae9","2023-09-13","2024-10-03 23:26:34.594796+00","2023-09-13 08:31:47.795475+00","ASTURIANO"
"386","YUNQUES","T411","SEMIFORANEA","HACIENDA DE LOS YUNQUES ,149 ,2 ,FRACC. LOS HEROES , ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/CnCe3wSJEDQUZS9b6","2023-09-13","2024-10-03 23:26:33.861972+00","2023-09-13 08:31:47.870783+00","ASTURIANO"
"387","LIBERTADORES","T343","SEMIFORANEA","CALLE JOSÉ MARÍA PINO SUÁREZ ,2 , ,FRACC. LIBERTADORES ETAPA 3 ,76268 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/jpaV7CuNHgcqa6UB7","2023-09-13","2024-10-03 23:26:27.926106+00","2023-09-13 08:31:47.945384+00","ASTURIANO"
"388","CHICHIMEQUILLAS","T314","SEMIFORANEA","CARRETERA ESTATAL 500 ,KM 28+547 , ,CHICHIMEQUILLAS ,76250 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/nLzmV8cgatvqYv656","2023-09-13","2024-10-03 23:26:33.081756+00","2023-09-13 08:31:48.017434+00","ASTURIANO"
"389","TRINIDAD","T306","SEMIFORANEA","CARRETERA ESTATAL 200 ,KM10+250 , ,SALDARRIAGA ,76267 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/tXhmuN2mEdRmdGyZ8","2023-09-13","2024-10-03 23:26:33.667011+00","2023-09-13 08:31:48.088479+00","ASTURIANO"
"390","COLINAS DE LA PIEDAD","T276","SEMIFORANEA","CIRCUITO COLINAS DEL LAGO ,1 , ,COLINAS DE LA PIEDAD ,76240 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/4Nqc2QcnTBgorjoK9","2023-09-13","2024-10-03 23:26:33.538073+00","2023-09-13 08:31:48.166109+00","ASTURIANO"
"391","SERVICIO AEROPUERTO","T263","SEMIFORANEA","CARRETERA ESTATAL 100 COLORADO- HIGUERILLAS ,100 ,209 , ,EL COLORADO ,76295 ,COLÓN ,QUERÉTARO","https://goo.gl/maps/uhyewFtPNh6ysK6o9","2023-09-13","2024-10-03 23:26:33.407385+00","2023-09-13 08:31:48.241479+00","ASTURIANO"
"392","ARKANSAS","T250","SEMIFORANEA","UNIVERSIDAD ARKANSAS  ,134 , ,COL. EJIDO LA ESPERANZA ,76270 ,COLÓN ,QUERÉTARO","https://goo.gl/maps/6aD1hRv2zv3Gintu6","2023-09-13","2024-10-03 23:26:24.732314+00","2023-09-13 08:31:48.314016+00","ASTURIANO"
"393","AMAZCALA","T232","SEMIFORANEA","CARRETERA ESTATAL 500 AMAZCALA-CHICHIMEQUILLAS ,KM.19+800,  , ,EJIDO AMAZCALA ,76265 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/SqSnnBgPwejqzuPW8","2023-09-13","2024-10-03 23:26:27.147152+00","2023-09-13 08:31:48.392485+00","ASTURIANO"
"394","ODONELL","T199","SEMIFORANEA","CARRETERA ESTATAL  2 +700 ESQUINA CON  CARRETERA  500 , , ,COMUNIDAD L A CALAMANDA ,76247 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/ktPEgfCRxL6uRbdx5","2023-09-13","2024-10-03 23:26:33.148626+00","2023-09-13 08:31:48.468098+00","ASTURIANO"
"395","ARADOS","T197","SEMIFORANEA","ANILLO VIAL III ,20 , ,LO HEROES ,76350 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/ScQSxANuWtQgsnzu9","2023-09-13","2024-10-03 23:26:33.473531+00","2023-09-13 08:31:48.540306+00","ASTURIANO"
"396","SALDARRIAGA","T162","SEMIFORANEA","CARRETERA ESTATAL 200 QUERÉTARO-TEQUISQUIAPAN ,KM 10+200 , ,POBLADO SALDARRIAGA ,76240 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/Bf3nFwJxv742","2023-09-13","2024-10-03 23:26:33.34323+00","2023-09-13 08:31:48.608336+00","ASTURIANO"
"397","LA PIEDAD","T098","SEMIFORANEA","DE DOLORES ,1 , ,COL. VILLAS DE SAN JOSÉ DE LA PIEDAD ,76246 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/gDNGXirgC2E2","2023-09-13","2024-10-03 23:26:33.277734+00","2023-09-13 08:31:48.677939+00","ASTURIANO"
"398","LA CRUZ","T097","SEMIFORANEA","AV. CRUZ DE MAYO ,14 , ,COL. HACIENDA LA CRUZ ,76243 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/Asm1ousBaRBXHjMD9","2023-09-13","2024-10-03 23:26:34.789291+00","2023-09-13 08:31:48.753136+00","ASTURIANO"
"399","LA GRIEGA","T056","SEMIFORANEA","CARRETERA ESTATAL 200 QUERÉTARO-TEQUISQUIAPAN SUR ,KM  17 ,9 ,LA GRIEGA ,76240 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/WeLPn2NB1jeGALRc8","2023-09-13","2024-10-03 23:26:25.44924+00","2023-09-13 08:31:48.827635+00","ASTURIANO"
"400","HEROES","T035","SEMIFORANEA","HACIENDA JESÚS MARÍA ,7 ,9 ,FRACC. LOS HÉROES ,76243 ,EL MARQUÉS ,QUERÉTARO","https://goo.gl/maps/z2bw2Khp25D27TXUA","2023-09-13","2024-10-03 23:26:34.918415+00","2023-09-13 08:31:48.906092+00","ASTURIANO"
"403","CIGALES","T502","LOCAL",NULL,NULL,"2023-12-22","2024-10-03 23:26:09.804108+00","2023-12-22 16:28:28.942872+00","ASTURIANO"
"404","FORJA REAL","T529","LOCAL",NULL,NULL,"2023-12-27","2024-10-03 23:26:19.212521+00","2023-12-27 20:09:00.247302+00","ASTURIANO"
"405","PLAZA CALIOPE","T509","LOCAL",NULL,NULL,"2023-12-27","2024-10-03 23:26:23.306362+00","2023-12-27 20:32:29.591989+00","ASTURIANO"
"406","GASLO","T495","LOCAL",NULL,NULL,"2023-12-27","2024-10-03 23:26:34.258554+00","2023-12-27 20:32:57.105593+00","ASTURIANO"
"407","OJO DE AGUA","T462","LOCAL",NULL,NULL,"2023-12-28","2024-10-03 23:26:23.824849+00","2023-12-28 16:25:20.516267+00","ASTURIANO"
"408","BLVD DEL RIO","T475","LOCAL",NULL,NULL,"2023-12-28","2024-10-03 23:26:34.057358+00","2023-12-28 16:26:04.696237+00","ASTURIANO"
"409","ES SARABIA","T513","LOCAL",NULL,NULL,"2023-12-28","2024-10-03 23:26:34.325785+00","2023-12-28 17:29:28.194418+00","ASTURIANO"
"410","MARMOLERA","T507","FORANEA",NULL,NULL,"2023-12-28","2024-10-03 23:26:34.122597+00","2023-12-28 21:52:04.465267+00","ASTURIANO"
"411","PRINCIPAL BERNAL","T480","FORANEA",NULL,NULL,"2023-12-29","2024-10-03 23:26:34.724629+00","2023-12-29 17:42:04.36686+00","ASTURIANO"
"412","VALTIERRA","T524","FORANEA",NULL,NULL,"2023-12-29","2024-10-03 23:26:34.52965+00","2023-12-29 17:47:04.446775+00","ASTURIANO"
"413","POR DEFINIR","T434","POR DEFINIR","POR DEFINIR","POR DEFINIR","2024-03-05","2024-10-03 23:26:33.992233+00","2024-03-05 09:13:26.481595+00","ASTURIANO"
"414","POR DEFINIR","T517","POR DEFINIR","POR DEFINIR","POR DEFINIR","2024-03-05","2024-10-03 23:26:34.464673+00","2024-03-05 09:13:28.49271+00","ASTURIANO"
"415","POR DEFINIR","T534","POR DEFINIR","POR DEFINIR","POR DEFINIR","2024-03-05","2024-10-03 23:26:35.048213+00","2024-03-05 09:13:37.735199+00","ASTURIANO"
"416","POR DEFINIR","T425","POR DEFINIR","POR DEFINIR","POR DEFINIR","2024-03-05","2024-10-03 23:26:35.114636+00","2024-03-05 09:16:40.375046+00","ASTURIANO"
"417","POR DEFINIR","T450","POR DEFINIR","POR DEFINIR","POR DEFINIR","2024-03-05","2024-10-03 23:26:35.180446+00","2024-03-05 09:16:51.516507+00","ASTURIANO"
"418","POR DEFINIR","T477","POR DEFINIR","POR DEFINIR","POR DEFINIR","2024-03-05","2024-10-03 23:26:35.244644+00","2024-03-05 09:17:06.264856+00","ASTURIANO"
"419","POR DEFINIR","T489","POR DEFINIR","POR DEFINIR","POR DEFINIR","2024-03-05","2024-10-03 23:26:23.434822+00","2024-03-05 09:17:08.308712+00","ASTURIANO"
"420","POR DEFINIR","T504","POR DEFINIR","POR DEFINIR","POR DEFINIR","2024-03-05","2024-10-03 23:26:23.499485+00","2024-03-05 09:17:10.296775+00","ASTURIANO"
"421","POR DEFINIR","T505","POR DEFINIR","POR DEFINIR","POR DEFINIR","2024-03-05","2024-10-03 23:26:23.564165+00","2024-03-05 09:17:12.300641+00","ASTURIANO"
"422","POR DEFINIR","T526","POR DEFINIR","POR DEFINIR","POR DEFINIR","2024-03-05","2024-10-03 23:26:23.629744+00","2024-03-05 09:17:15.972285+00","ASTURIANO"
"423","POR DEFINIR","T537","POR DEFINIR","POR DEFINIR","POR DEFINIR","2024-03-05","2024-10-03 23:26:23.694771+00","2024-03-05 09:17:18.245142+00","ASTURIANO"
"424","POR DEFINIR","T474","POR DEFINIR","POR DEFINIR","POR DEFINIR","2024-03-05","2024-10-03 23:26:23.759234+00","2024-03-05 10:18:00.806638+00","ASTURIANO"
"425","POR DEFINIR","T482","POR DEFINIR","POR DEFINIR","POR DEFINIR","2024-03-05","2024-10-03 23:26:23.371143+00","2024-03-05 10:18:00.858462+00","ASTURIANO"
"426","POR DEFINIR","T494","POR DEFINIR","POR DEFINIR","POR DEFINIR","2024-03-05","2024-10-03 23:26:34.187941+00","2024-03-05 10:18:00.884904+00","ASTURIANO"
"427","POR DEFINIR","T500","POR DEFINIR","POR DEFINIR","POR DEFINIR","2024-03-05","2024-10-03 23:26:24.602514+00","2024-03-05 10:18:00.919978+00","ASTURIANO"
"429","TUNAS BLANCAS","T519","ASTURIANO","Carr. Bernal, 76685 Tunas Blancas, Qro.","https://maps.app.goo.gl/aYmBN6MZC9YjNvRY6","2024-06-25","2024-10-03 23:26:24.407365+00","2024-06-25 23:44:15.35356+00","ASTURIANO"
"430","BUENAVISTA","T533","ASTURIANO","Blvd. Solidaridad las Torres 3600, Barrio de la Concepción, 52105 San Mateo Atenco, Méx.","https://maps.app.goo.gl/pcvRT5BYaL3r6mXL8","2024-06-25","2024-10-09 18:59:43.582125+00","2024-06-26 00:27:37.140555+00","ASTURIANO"
"431","TIANGUISTENCO","T534","ASTURIANO","Avenida Licenciado Benito Juárez Km 1.5, Carr. Santiago - Chalma S/N, 52600 Santiago Tianguistenco de Galeana, Méx.","https://maps.app.goo.gl/QWG8iFf2r65EsCh1A","2024-06-25","2024-10-09 18:59:13.043339+00","2024-06-26 00:28:46.41506+00","ASTURIANO"
"432","AVANDARO","T477","ASTURIANO","Vega del Campo 15, Avandaro, 51200 Valle de Bravo, Méx.","https://maps.app.goo.gl/jSRaLKUgedcdZtyJ6","2024-06-25","2024-10-09 18:59:29.231059+00","2024-06-26 00:30:08.849016+00","ASTURIANO"
"433","LA MONJA","T503",NULL,"La Monja, 76219 La Monja, Qro.","https://maps.app.goo.gl/Q4dnxt54hJ33SQzm6","2024-06-27","2024-10-03 23:26:27.732488+00","2024-06-27 17:25:06.849896+00","ASTURIANO"
"434","NEZA","T549","ASTURIANO","CALLE PANCHO LOPEZ 298 BENITO JUAREZ","https://maps.app.goo.gl/gm6jNwRAPhgYKDPm6","2024-06-27","2024-10-03 23:26:27.795912+00","2024-06-27 18:02:30.54078+00","ASTURIANO"
"435","PLAN DE AYALA","T368","ASTURIANO","AV PLAN DE AYALA 141","https://maps.app.goo.gl/LqDwZj6TmVmxrsbn6","2024-06-27","2024-10-03 23:26:26.952102+00","2024-06-27 18:22:08.038496+00","ASTURIANO"
"436","SAAVEDRA","T547","ASTURIANO","BLVD MIGUEL DE CERVANTES SAAVEDRA 309 LOCAL 5 ARBIDE  37368 LEON DE LOS ALDAMA","https://maps.app.goo.gl/bthFAh7oQ8jgcsk3A","2024-06-27","2024-10-03 23:26:27.018276+00","2024-06-27 18:32:38.446197+00","ASTURIANO"
"437","SAAVEDRA","T547","ASTURIANO","BLVD MIGUEL DE CERVANTES SAAVEDRA 309 LOCAL 5 LEON DE LOS ALDAMA","https://maps.app.goo.gl/bthFAh7oQ8jgcsk3A","2024-06-27","2024-10-03 23:26:27.082677+00","2024-06-27 18:37:21.894654+00","ASTURIANO"
"438","HUICHAPAN 3","T379","ASTURIANO","Pedro M Anaya 56, Centro San Pedro, 42405 Huichapan, Hgo.","https://maps.app.goo.gl/sXhHs9JcMc5xRimu7","2024-06-28","2024-10-03 23:26:27.276231+00","2024-06-28 23:43:19.190476+00","ASTURIANO"
"439","BLVD DE LA LUZ","T525","ASTURIANO","Blvd. la Luz 3315, Zona Club Deportivo, 37287 León de los Aldama, Gto.","https://maps.app.goo.gl/XhnBJgAiQBpfHd5M6","2024-06-28","2024-10-03 23:26:26.427631+00","2024-06-28 23:49:50.393199+00","ASTURIANO"
"440","LAUREL","T508","ASTURIANO","León, 37690 Gto.","https://maps.app.goo.gl/567v9RaH2zaBXhq49","2024-06-28","2024-10-03 23:26:28.075611+00","2024-06-28 23:50:37.511943+00","ASTURIANO"
"441","PLAZA CAMPESTRE","T389","ASTURIANO","Cañada de Mariches 404, Cañada del Refugio, 37358 León de los Aldama, Gto.","https://maps.app.goo.gl/BWbNEmtACQyVUKCQ7","2024-06-28","2024-10-03 23:26:27.472221+00","2024-06-28 23:52:58.366901+00","ASTURIANO"
"442","XILOTZINGO","T528",NULL,"Blvd. Capitán Carlos Camacho Espíritu No.161 C, San Francisco Totimehuacan, 72595 Heroica Puebla de Zaragoza, Pue.","https://maps.app.goo.gl/ev3S4dgjv2Fofj6u8","2024-06-28","2024-10-03 23:26:26.887462+00","2024-06-28 23:58:41.425223+00","ASTURIANO"
