"id","BienesTransp","Cantidad","ClaveUnidad","Descripcion","Moneda","PesoEnKg","MaterialPeligroso","Destino_id","Operation_id"
"20510","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"1829","11968"
"20511","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"2588","11967"
"20512","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"1600","11966"
"20513","24121804",15,"X8A:Pallet de madera","abarrotes","MXN","11250",True,"318","11965"
"20514","24121804",15,"X8A:Pallet de madera","abarrotes","MXN","11250",True,"313","11964"
"20516","24121804",16,"X8A:Pallet de madera","abarrotes","MXN","12000",True,"498","11962"
"20518","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"613","11960"
"20519","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"520","11958"
"20534","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"430","11957"
"20535","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"325","11956"
"20536","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"413","11959"
"20537","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"875","11961"
"20538","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"1795","11963"
"20539","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"1069","11969"
"20540","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"1601","11973"
"20541","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"323","11974"
"20542","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"2587","11976"
"20543","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"1598","11971"
"20545","15121512",1,"H87:Pieza","CHEM-TREND PU-14249","MXN","976",False,"58","11857"
"20546","12352400",10,"H87:Pieza","CHEM-TREND ML-1102","MXN","145",True,"88","11859"
"20547","15121512",3,"H87:Pieza","CHEM-TREND SL 68012 NA","MXN","57",False,"88","11859"
"20548","24121804",18,"X8A:Pallet de madera","Abarrotes","MXN","10000",True,"1795","12022"
"20600","24121804",13,"X8A:Pallet de madera","abarrotes","MXN","9750",True,"433","12102"
"20601","24121804",15,"X8A:Pallet de madera","abarrotes","MXN","11250",True,"434","12101"
"20602","24121804",16,"X8A:Pallet de madera","abarrotes","MXN","12000",True,"1664","12100"
"20603","24121804",14,"X8A:Pallet de madera","abarrotes","MXN","10500",True,"868","12099"
"20604","24121804",12,"X8A:Pallet de madera","abarrotes","MXN","9000",True,"1601","12098"
"20605","24121804",12,"X8A:Pallet de madera","abarrotes","MXN","9000",True,"1663","12097"
"20606","24121804",15,"X8A:Pallet de madera","abarrotes","MXN","11250",True,"2093","12096"
"20608","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"1961","12094"
"20609","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"2587","12093"
"20610","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"311","12092"
"20611","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"313","12091"
"20612","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"321","12089"
"20613","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"1600","12090"
"20615","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"620","12065"
"20616","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"499","12063"
"20617","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"877","12064"
"20618","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"317","12062"
"20619","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"387","12061"
"20633","24121804",10,"X8A:Pallet de madera","abarrotes","MXN","7500",True,"1830","12133"
"20634","24121804",10,"X8A:Pallet de madera","abarrotes","MXN","7500",True,"1666","12131"
"20635","24121804",14,"X8A:Pallet de madera","abarrotes","MXN","10500",True,"315","12130"
"20636","24121804",7,"X8A:Pallet de madera","abarrotes","MXN","5250",True,"1600","12129"
"20637","24121804",21,"10:Grupos","abarrotes","MXN","15750",True,"909","12128"
"20666","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"936","12163"
"20668","24121804",15,"X8A:Pallet de madera","abarrotes","MXN","11250",True,"1600","12161"
"20669","24121804",12,"X8A:Pallet de madera","abarrotes","MXN","9000",True,"2389","12160"
"20670","24121804",15,"X8A:Pallet de madera","abarrotes","MXN","11250",True,"313","12159"
"20671","24121804",15,"X8A:Pallet de madera","abarrotes","MXN","11250",True,"620","12158"
"20672","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"970","12157"
"20673","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"651","12156"
"20674","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"930","12155"
"20675","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"520","12154"
"20676","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"316","12127"
"20677","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"498","12126"
"20678","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"323","12125"
"20679","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"1598","12124"
"20699","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"321","12123"
"20700","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"1630","12122"
"20701","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"1564","12121"
"20732","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"909","11792"
"20733","15121512",4,"H87:Pieza","CHEM-TREND ML-8262","MXN","688",False,"127","12056"
"20734","15121512",4,"H87:Pieza","CHEM-TREND ML-8262","MXN","688",False,"127","12056"
"20735","15121512",4,"H87:Pieza","CHEM-TREND SL-6193A","MXN","832",False,"127","12056"
"20736","15121512",3,"H87:Pieza","CHEM-TREND SL-6193","MXN","624",False,"127","12056"
"20737","12352400",2,"H87:Pieza","CHEM-TREND PU -11380","MXN","316",True,"127","12056"
"20738","12352400",1,"H87:Pieza","CHEM-TREND pu-11380","MXN","158",True,"127","12056"
"20741","12352400",12,"X4G:Caja de cartón","LUSIN LUB PZO 152","MXN","12",True,"90","12057"
"20742","15121512",2,"H87:Pieza","CHEM-TREND SL-3636","MXN","402",False,"90","12057"
"20743","12352400",12,"X4G:Caja de cartón","LUSIN PROTECT G31F","MXN","12",True,"90","12057"
"20744","12352400",1,"H87:Pieza","CHEM-TREND PU-11368","MXN","160",True,"15","12058"
"20745","15121512",6,"H87:Pieza","CHEM-TREND 92070B","MXN","624",False,"15","12058"
"20746","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"328","12059"
"20747","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"313","12060"
"20748","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"321","12088"
"20749","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"2093","12095"
"20750","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"2620","12132"
"20751","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"2225","12162"
"20752","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"882","11972"
"20765","15121512",2,"H87:Pieza","CHEM-TREND ML-5401W","MXN","1968",False,"10","12222"
"20766","15121512",48,"X4G:Caja de cartón","CHEM-TREND ASW-101","MXN","48",False,"10","12222"
"20767","15121512",7,"H87:Pieza","CHEM-TREND PU-12109W","MXN","1442",False,"16","12223"
"20768","15121512",5,"H87:Pieza","CHEM-TREND PU-12109W","MXN","1030",False,"16","12223"
"20769","12352400",1,"H87:Pieza","CHEM-TREND MOC10009","MXN","202",True,"16","12223"
"20770","15121512",6,"H87:Pieza","CHEM-TREND SL6193A","MXN","1248",False,"16","12223"
"20771","15121512",2,"H87:Pieza","CHEM-TREND SL6193A","MXN","416",False,"16","12223"
"20772","15121520",3,"H87:Pieza","CHEM-TREND SU-121","MXN","53",False,"16","12223"
"20799","24121804",13,"X8A:Pallet de madera","abarrotes","MXN","9750",True,"880","12329"
"20801","24121804",16,"X8A:Pallet de madera","ABARROTES","MXN","12000",True,"1630","12327"
"20802","24121804",17,"X8A:Pallet de madera","ABARROTES","MXN","12750",True,"877","12326"
"20803","24121804",16,"X8A:Pallet de madera","ABARROTES","MXN","12000",True,"1795","12325"
"20804","24121804",15,"X8A:Pallet de madera","ABARROTES","MXN","11250",True,"311","12324"
"20805","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"392","12323"
"20806","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"875","12322"
"20807","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"324","12321"
"20808","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"877","12320"
"20809","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"325","12319"
"20810","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"427","12286"
"20831","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"2060","10813"
"20832","50202201",1,"X8A","CERVEZA","MXN","1",False,NULL,"11803"
"20833","50181900",3,"X8A","ABARROTES","MXN","900",False,NULL,"12360"
"20834","50202201",1,"X8A","CERVEZA","MXN","1",True,"750","11858"
"20835","50181900",3,"X8A","ABARROTES","MXN","900",False,"750","12361"
"20836","50202201",1,"X8A","CERVEZA","MXN","1",True,"683","11975"
"20837","50181900",3,"X8A","ABARROTES","MXN","900",False,"683","12362"
"20838","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"881","12328"
"20839","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"620","12330"
"20840","50202201",3,"X8A","CERVEZA","MXN","2744",True,"925","12220"
"20841","50181900",3,"X8A","ABARROTES","MXN","750",False,"925","12363"
"20842","50202201",1,"X8A","CERVEZA","MXN","172",True,"738","12359"
"20843","50181900",2,"X8A","ABARROTES","MXN","600",False,"738","12364"
"20844","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"2654","12354"
"20845","50202201",1,"X8A","CERVEZA","MXN","1",True,"731","12253"
"20846","50181900",3,"X8A","ABARROTES","MXN","1200",False,"731","12365"
"20847","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"2655","12355"
"20848","50202201",1,"X8A","CERVEZA","MXN","1",True,"790","12358"
"20849","50181900",4,"X8A","ABARROTES","MXN","1200",False,"790","12367"
"20850","24121804",18,"H87:Pieza","ABARROTES","MXN","10000",True,"2686","12356"
"20852","50202201",3,"X8A","CERVEZA","MXN","610",True,"729","12353"
"20853","50181900",1,"X8A","ABARROTES","MXN","1",False,"729","12371"
"20854","50202201",3,"X8A","CERVEZA","MXN","1542",True,"727","12352"
"20855","50181900",10,"X8A","ABARROTES","MXN","3000",False,"727","12372"
"20864","50202201",1,"X8A","CERVEZA","MXN","1",True,"918","12385"
"20865","50181900",3,"X8A","ABARROTES","MXN","900",False,"918","12386"
"20867","12164502",6,"X8A:Pallet de madera","saborizantes y extractos","MXN","8000",False,"928","12357"
"20897","24121804",13,"X8A:Pallet de madera","abarrotes","MXN","9750",True,"1961","12430"
"20898","24121804",17,"X8A:Pallet de madera","abarrotes","MXN","12750",True,"2719","12429"
"20900","24121804",13,"X8A:Pallet de madera","abarrotes","MXN","9750",True,"311","12427"
"20901","24121804",20,"X8A:Pallet de madera","abarrotes","MXN","15000",True,"882","12426"
"20902","24121804",13,"X8A:Pallet de madera","abarrotes","MXN","9165",True,"321","12425"
"20903","24121804",12,"X8A:Pallet de madera","abarrotes","MXN","9000",True,"873","12424"
"20904","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"424","12423"
"20905","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"1600","12420"
"20906","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"434","12419"
"20907","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"1598","12418"
"20908","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"2752","12390"
"20909","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"402","12389"
"20910","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"878","12388"
"20930","15121528",2,"H87:Pieza","CHEM-TREND  HF-28","MXN","2124",False,"18","12366"
"20931","15121520",8,"H87:Pieza","CHEM-TREND PL-101","MXN","1528",False,"18","12366"
"20932","15121520",7,"H87:Pieza","CHEM-TREND PL-101","MXN","1337",False,"18","12366"
"20933","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"970","12387"
"20934","15121513",3,"H87:Pieza","CHEM-TREND PLP -150","MXN","366",False,"138","12451"
"20935","15121513",2,"H87:Pieza","CHEM-TREND PLP-150","MXN","244",False,"138","12451"
"20937","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"2786","12421"
"20938","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"2786","12422"
"20939","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"1564","12428"
"20963","15121512",4,"H87:Pieza","CHEM-TREND ML7044","MXN","684",False,"52","12486"
"20964","15121512",4,"H87:Pieza","CHEM-TREND ML-7042","MXN","3784",False,"68","12485"
"20996","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"2587","12538"
"20997","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"2391","12537"
"20998","24121804",12,"X8A:Pallet de madera","abarrotes","MXN","90000",True,"882","12536"
"20999","24121804",14,"X8A:Pallet de madera","abarrotes","MXN","10500",True,"405","12535"
"21001","24121804",10,"X8A:Pallet de madera","abarrotes","MXN","7500",True,"880","12533"
"21002","24121804",13,"X8A:Pallet de madera","abarrotes","MXN","9750",True,"499","12532"
"21003","24121804",17,"X8A:Pallet de madera","abarrotes","MXN","12750",True,"1564","12531"
"21004","24121804",17,"X8A:Pallet de madera","abarrotes","MXN","12750",True,"313","12530"
"21005","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"321","12529"
"21006","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"881","12528"
"21007","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"316","12527"
"21008","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"315","12526"
"21009","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"1600","12525"
"21010","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"434","12524"
"21011","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"1069","12523"
"21012","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"430","12521"
"21013","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"877","12520"
"21014","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"878","12519"
"21015","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"445","12518"
"21016","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"869","12522"
"21029","50202201",1,"X8A","CERVEZA","MXN","171",True,"747","12368"
"21030","50181900",2,"X8A","ABARROTES","MXN","600",False,"747","12583"
"21062","50202201",12,"X8A","CERVEZA","MXN","3600",True,"742","12369"
"21063","50181900",5,"X8A","ABARROTES","MXN","1294",False,"742","12616"
"21095","24121804",13,"X8A:Pallet de madera","abarrotes","MXN","9750",True,"969","12694"
"21096","24121804",17,"X8A:Pallet de madera","abarrotes","MXN","12750",True,"1300","12693"
"21097","24121804",11,"X8A:Pallet de madera","abarrotes","MXN","8250",True,"325","12692"
"21098","24121804",11,"X8A:Pallet de madera","abarrotes","MXN","8250",True,"323","12691"
"21099","24121804",11,"X8A:Pallet de madera","abarrotes","MXN","8250",True,"660","12690"
"21100","24121804",13,"X8A:Pallet de madera","abarrotes","MXN","9750",True,"1601","12689"
"21101","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"1795","12688"
"21102","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"1600","12687"
"21103","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"1795","12686"
"21104","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"392","12685"
"21105","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"520","12684"
"21106","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"427","12683"
"21107","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"2818","12682"
"21108","24121804",158,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"2819","12653"
"21109","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"2821","12652"
"21128","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"1399","12517"
"21161","15121512",4,"H87:Pieza","CHEM-TREND SL-68012NA","MXN","828",False,"2852","12452"
"21162","50202201",3,"X8A","CERVEZA","MXN","1500",True,"686","12431"
"21163","50181900",6,"X8A","ABARROTES","MXN","1800",False,"686","12718"
"21164","50202201",1,"X8A","CERVEZA","MXN","1",True,"750","12432"
"21165","50181900",4,"X8A","ABARROTES","MXN","1200",False,"750","12719"
"21166","50202201",1,"X8A","CERVEZA","MXN","1",True,"789","12550"
"21167","50181900",1200,"X8A","ABARROTES","MXN","1200",False,"789","12720"
"21168","50202201",1,"X8A","CERVEZA","MXN","1",True,"746","12551"
"21169","50181900",3,"X8A","ABARROTES","MXN","900",False,"746","12721"
"21170","50202201",1,"X8A","CERVEZA","MXN","1",True,"933","12552"
"21171","50181900",2,"X8A","ABARROTES","MXN","600",False,"933","12722"
"21194","24121804",9,"X8A:Pallet de madera","abarrotes","MXN","6750",True,"877","12792"
"21197","24121804",14,"X8A:Pallet de madera","abarrotes","MXN","10500",True,"498","12789"
"21198","24121804",14,"X8A:Pallet de madera","abarrotes","MXN","10500",True,"322","12788"
"21228","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"2786","12786"
"21229","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"882","12785"
"21231","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"1600","12783"
"21232","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"316","12782"
"21233","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"1399","12781"
"21234","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"1601","12760"
"21235","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"620","12759"
"21236","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"311","12758"
"21237","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"434","12757"
"21238","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"870","12756"
"21239","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"433","12755"
"21240","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"312","12754"
"21241","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"313","12753"
"21242","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"881","12752"
"21243","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"923","12751"
"21244","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"1600","12750"
"21245","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"499","12749"
"21246","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","13500",True,"1862","12815"
"21247","24121804",13,"X8A:Pallet de madera","abarrotes","MXN","9750",True,"2323","12814"
"21248","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,NULL,"12534"
"21261","15121512",12,"H87:Pieza","CHAM-TREND SL-6193A","MXN","2496",False,"21","12649"
"21262","15121512",5,"H87:Pieza","CHEM-TREND SL-6193A","MXN","1040",False,"21","12649"
"21263","12352400",300,"H87:Pieza","MONO-COAT E-7A AEROSOL","MXN","300",True,"21","12649"
"21264","15121512",1,"H87:Pieza","CHEM-TREND SL-4140","MXN","172",False,"27","12650"
"21265","15121512",2,"H87:Pieza","CHEM-TREND ML-1143","MXN","31",False,"27","12650"
"21266","15121520",2,"H87:Pieza","chem-trend su-121","MXN","382",False,"211","12651"
"21267","15121512",1,"H87:Pieza","chem-trend sl-.2112","MXN","206",False,"211","12651"
"21268","15121512",2,"H87:Pieza","chem-trend ml-5401w","MXN","38",False,"457","12715"
"21269","13101723",2,"H87:Pieza","ultra-purge 1220 us","MXN","40",False,"457","12715"
"21270","12352400",1,"H87:Pieza","chem-trend pu-11165","MXN","158",True,"457","12715"
"21271","12352400",3,"H87:Pieza","chem-trend pu-11361","MXN","44",True,"457","12715"
"21272","12352400",4,"H87:Pieza","chem-trend pu-11361","MXN","59",True,"457","12715"
"21273","12352400",2,"H87:Pieza","chem-trend pu-11361","MXN","30",True,"457","12715"
"21274","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"2884","12761"
"21275","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,NULL,"12784"
"21276","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,NULL,"12787"
"21277","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"424","12790"
"21278","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"909","12791"
"21279","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"2390","12849"
"21280","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"2917","12847"
"21281","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"2918","12848"
"21282","50202201",4,"X8A","CERVEZA","MXN","2205",True,"762","12723"
"21283","50181900",6,"X8A","ABARROTES","MXN","1800",False,"762","12913"
"21284","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"1829","12850"
"21285","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"2919","12851"
"21286","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"2920","12852"
"21287","50202201",5,"X8A","CERVEZA","MXN","2331",True,"727","12853"
"21288","50181900",9,"X8A","ABARROTES","MXN","2700",False,"727","12979"
"21294","24121804",14,"X8A:Pallet de madera","abarrotes","MXN","10500",True,"1795","13053"
"21295","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","13500",True,"620","13052"
"21296","24121804",13,"X8A:Pallet de madera","abarrotes","MXN","9750",True,"881","13051"
"21297","24121804",11,"X8A:Pallet de madera","abarrotes","MXN","8250",True,"1564","13050"
"21298","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"313","13049"
"21299","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"427","13048"
"21300","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"405","13047"
"21301","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"969","13046"
"21302","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"875","13045"
"21303","24121804",14,"X8A:Pallet de madera","abarrotes","MXN","10500",True,"2950","13063"
"21304","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"2920","13062"
"21305","24121804",19,"X8A:Pallet de madera","ABARROTES","MXN","14250",True,"1665","13054"
"21306","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"2093","13060"
"21326","15121512",4,"H87:Pieza","chem-trend sl-68012 NA","MXN","828",False,"778","12488"
"21327","15121512",4,"H87:Pieza","chem-trend sl-68012NA","MXN","828",False,"3","12854"
"21328","15121512",1,"H87:Pieza","CHEM-TREND SL-90156","MXN","1172",False,"10","12881"
"21329","15121513",5,"H87:Pieza","CHEM-TREND PLP-150","MXN","610",False,"10","12881"
"21330","15121512",2,"H87:Pieza","CHEM-TREND ML-5401W","MXN","1968",False,"10","12881"
"21331","50202201",4,"X8A","CERVEZA","MXN","1093",True,"794","12946"
"21332","50181900",3,"X8A","ABARROTES","MXN","300",False,"794","13082"
"21333","50202201",4,"X8A","CERVEZA","MXN","1417",True,"742","13055"
"21334","50181900",11,"X8A","ABARROTES","MXN","3300",False,"742","13083"
"21335","50202201",1,"X8A","CERVEZA","MXN","1",False,NULL,"13056"
"21336","50181900",5,"X8A","ABARROTES","MXN","1500",False,NULL,"13084"
"21337","50202201",1,"X8A","CERVEZA","MXN","1",True,"730","13057"
"21338","50181900",5,"X8A","ABARROTES","MXN","1500",False,"730","13085"
"21339","50202201",2,"X8A","CERVEZA","MXN","572",True,"729","13058"
"21340","50181900",4,"X8A","ABARROTES","MXN","800",False,"729","13086"
"21341","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"3019","13061"
"21342","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"3018","13078"
"21359","50202201",1,"X8A","CERVEZA","MXN","1",True,"1465","13059"
"21360","50181900",1,"X8A","ABARROTES","MXN","300",False,"1465","13111"
"21393","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"2917","13215"
"21425","24121804",17,"X8A:Pallet de madera","abarrotes","MXN","12750",True,"1598","13213"
"21426","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","13500",True,"620","13212"
"21427","24121804",11,"X8A:Pallet de madera","abarrotes","MXN","8250",True,"315","13211"
"21428","24121804",13,"X8A:Pallet de madera","abarrotes","MXN","9750",True,"323","13210"
"21429","24121804",13,"X8A:Pallet de madera","abarrotes","MXN","9750",True,"2390","13217"
"21430","24121804",10,"X8A:Pallet de madera","abarrotes","MXN","7500",True,"882","13214"
"21431","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"500","13181"
"21432","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"1600","13180"
"21433","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"923","13179"
"21434","24121804",18,"10:Grupos","abarrotes","MXN","10000",True,"434","13178"
"21435","24121804",18,"X8A:Pallet de madera","abarrotes","MXN","10000",True,"321","13177"
"21491","15121520",12,"X4G:Caja de cartón","chem-trend TOP-211","MXN","18",False,"95","13144"
"21524","15121512",8,"H87:Pieza","chem-trend SL-6193A","MXN","1664",False,"95","13144"
"21557","12352400",1,"H87:Pieza","chemlease 1367 EZ","MXN","3",True,"330","13145"
"21558","13101723",1,"H87:Pieza","ultra-purge PET-E","MXN","250",False,"330","13145"
"21559","50202201",4,"X8A","CERVEZA","MXN","1457",True,"686","13243"
"21560","50181900",1,"X8A","ABARROTES","MXN","1",False,"686","13276"
"21561","50202201",1,"X8A","CERVEZA","MXN","1",True,"750","13244"
"21562","50181900",4,"X8A","ABARROTES","MXN","1200",False,"750","13277"
"21563","13101723",1,"H87:Pieza","ultrapurge PET-E","MXN","250",False,"330","13145"
"21564","24121804",18,"X8A:Pallet de madera","ABARROTES","MXN","10000",True,"3082","13216"
"21565","50202201",5,"X8A","CERVEZA","MXN","1878",True,"751","13245"
"21566","50181900",7,"X8A","ABARROTES","MXN","1500",False,"751","13282"
"21567","50202201",3,"X8A","CERVEZA","MXN","647",True,"747","13246"
"21568","50181900",7,"X8A","ABARROTES","MXN","2100",False,"747","13283"
"21569","50202201",1,"X8A","CERVEZA","MXN","1",True,"927","13247"
"21570","50181900",4,"X8A","ABARROTES","MXN","1200",False,"927","13284"
"21571","50202201",1,"X8A","CERVEZA","MXN","1",True,"3050","13080"
